entry,dist,date,feedname,feed,title
LATimes|660,0.8799718689716043,2015-07-16,LATimes,3,"Arizona defends denying driver's licenses to 'Dreamers,' faces skeptical judge"
BostonHerald|70,0.8541868426851743,2015-07-13,BostonHerald,0,Walker: &#039;I will win and fight for you&#039;
StLouisPost|239,0.899033284897523,2015-07-14,StLouisPost,6,Republicans postpone House vote on breast cancer bill
NYTimes|202,0.9120853782623393,2015-07-17,NYTimes,5,"First Draft: Today in Politics: Organizers Build Up Events in Iowa, and the Candidates Come"
StLouisPost|753,0.9153927821208647,2015-07-18,StLouisPost,6,AP Poll: Sharp divisions after high court backs gay marriage
BostonHerald|561,0.906585642116632,2015-07-16,BostonHerald,0,"Massachusetts jobs spike by 10,000 in June"
DailyNews|558,0.8115628618984763,2015-07-17,DailyNews,2,Chattanooga shooting renews debate on gun-free zones
NYTimes|226,0.8601087711802797,2015-07-17,NYTimes,5,"ISIS Has Fired Chemical Mortar Shells, Evidence Indicates"
StLouisPost|530,0.8178534991511988,2015-07-16,StLouisPost,6,Mayor says there have been reports of an active shooter at a military facility in Chattanooga
BostonHerald|29,0.9584451761233994,2015-07-13,BostonHerald,0,"Capitol Hill Buzz: Reid a Clinton fan, but hasn&#039;t endorsed"
NYPost|60,0.8393390580538004,2015-07-14,NYPost,4,Hillary Clinton’s ‘growth agenda’ is anything but
USAToday|282,0.9320113228158068,2015-07-16,USAToday,7,A record $377 million has swamped presidential election
BostonHerald|249,0.8686973563019413,2015-07-14,BostonHerald,0,Officials: Connecticut is most expensive place to die in US
StLouisPost|561,0.7031724544183716,2015-07-16,StLouisPost,6,"Yellen, Draghi upbeat despite tumult in Greece, China"
DailyNews|182,0.7300885153263627,2015-07-14,DailyNews,2,"2016 GOP candidates bash Obama, Iran nuclear pact"
WashingtonPost|83,0.8866977123849218,2015-07-14,WashingtonPost,9,On Leadership: The Boy Scouts change of stance on gay leaders shows us how progress happens
WallStreetJournal|26,0.7036018887637064,2015-07-14,WallStreetJournal,8,Obama's Iran Agreement Breaks From the Past
StLouisPost|310,0.9043606581086369,2015-07-15,StLouisPost,6,U.S. Chamber calls for long list of reforms for SEC enforcement program
USAToday|51,0.6446597562625713,2015-07-14,USAToday,7,Reports: Iran nuclear agreement reached
NYTimes|14,0.7098870747450944,2015-07-13,NYTimes,5,Iraq Begins Military Operation to Drive ISIS From Anbar
WallStreetJournal|123,0.769989254094259,2015-07-19,WallStreetJournal,8,Next Test for Greece's Tsipras: Privatization
BostonHerald|580,0.8912582065702892,2015-07-16,BostonHerald,0,Scott Walker on Planned Parenthood video: ‘Outrageous and disgusting’
WashingtonPost|19,0.542615095436824,2015-07-13,WashingtonPost,9,Wonkblog: Why a deal might be too late for Greece
WashingtonPost|131,0.5482174255202925,2015-07-15,WashingtonPost,9,Wonkblog: Europe’s dirty little secret is Greece will never pay back its debt
DailyNews|580,0.97638085884547,2015-07-17,DailyNews,2,Jeb Bush's Uber driver would vote for Hillary Clinton
DailyNews|280,0.9398090266217347,2015-07-15,DailyNews,2,NYC voters side with de Blasio in feud with Cuomo: poll
NYTimes|50,0.7096874686684603,2015-07-14,NYTimes,5,News Analysis: Bet for Obama on Iran Nuclear Deal Will Take Years to Pay Off
BostonHerald|3,0.9566723441355368,2015-07-13,BostonHerald,0,Obama says US must step up care for aging Americans
USAToday|396,0.8628057568960248,2015-07-18,USAToday,7,Report: Rand Paul calls for scrutiny of Muslims
StLouisPost|452,0.8287995295727765,2015-07-16,StLouisPost,6,Has he got a deal for you: Obama eagerly pitching Iran deal
DailyNews|367,0.9327936072020679,2015-07-16,DailyNews,2,Melissa Mark-Viverito raises nearly $290G for 2017
BostonHerald|253,0.9043068573911209,2015-07-14,BostonHerald,0,Republicans blast DHS head over San Francisco pier killing
DailyNews|530,0.8506893281853614,2015-07-17,DailyNews,2,Leading state politicians rake in campaign cash
StLouisPost|713,0.9170900591292961,2015-07-17,StLouisPost,6,Walker wants to lift gun ban at military recruiting offices
StLouisPost|326,0.9192646665924695,2015-07-15,StLouisPost,6,Bobby Jindal reports raising $597K for presidential race
ChicagoTribune|145,0.9353814320147869,2015-07-16,ChicagoTribune,1,Trump campaign sets his personal fortune at $10 billion
NYPost|300,0.9556877792912686,2015-07-15,NYPost,4,Early-state newspapers plan GOP forum before Fox debate
BostonHerald|288,0.34552526015822,2015-07-14,BostonHerald,0,Greece: Revolt over austerity deal grows ahead of vote
NYPost|230,0.9315281763943398,2015-07-15,NYPost,4,Trumped! Miss USA pageant snares less than 1 million viewers on cable
DailyNews|195,0.762677118385128,2015-07-14,DailyNews,2,Wild Jade Helm 15 conspiracy theories abound
StLouisPost|375,0.8541125462096691,2015-07-15,StLouisPost,6,Former Medicare chief named top health insurance lobbyist
StLouisPost|238,0.851244843433255,2015-07-14,StLouisPost,6,Groups ask appeals court to halt phone records collection
StLouisPost|758,0.9464765576881596,2015-07-18,StLouisPost,6,New Hampshire presidential towns largely ignored in campaign
NYPost|199,0.8126142077031355,2015-07-14,NYPost,4,"Obama’s Iran-nuke deal far, far worse than no deal at all"
LATimes|597,0.33989338721511786,2015-07-16,LATimes,3,Greece gets spoonful of financial relief to stave off collapse
NYPost|730,0.9153423470533845,2015-07-19,NYPost,4,Banks are ripping off investors in overseas markets
LATimes|259,0.632823684982856,2015-07-14,LATimes,3,Iran deal: Arab world's cautious reaction reflects deep fault lines
ChicagoTribune|137,0.7149243656295081,2015-07-15,ChicagoTribune,1,President Obama defends Iran deal as only option to avert nuclear arms race
WashingtonPost|155,0.8811733717775154,2015-07-15,WashingtonPost,9,The specter of ‘President Trump’ dooms climate change ed grants
NYPost|768,0.7501806177859641,2015-07-19,NYPost,4,Iran’s supreme leader slams ‘arrogant’ US
BostonHerald|574,0.9343756847035354,2015-07-16,BostonHerald,0,Environmental activists take on Hillary Clinton in N.H.
NYPost|33,0.9033984034688707,2015-07-13,NYPost,4,Boy Scouts close to ending ban on gay leaders
StLouisPost|729,0.9272336429886404,2015-07-17,StLouisPost,6,Social Security confiscated tax refunds with 'insufficient' details for taxpayers
NYPost|212,0.9594325744052261,2015-07-15,NYPost,4,George Lopez in talks to replace Trump on ‘Celebrity Apprentice’
LATimes|419,0.8898432075650594,2015-07-15,LATimes,3,Why partisan polarization will be Obama's friend on the Iran deal
LATimes|666,0.9008398131211239,2015-07-16,LATimes,3,E-cigarette ban among six tobacco-control bills proposed for special session
WashingtonPost|296,0.9160847380684024,2015-07-17,WashingtonPost,9,Why July 29 is such an important date to the Bernie Sanders campaign
StLouisPost|601,0.7112844629626753,2015-07-17,StLouisPost,6,UN Security Council to vote Monday morning on Iran deal
BostonHerald|146,0.6953542346798665,2015-07-14,BostonHerald,0,The Latest: Nuclear negotiators arrive for final meeting
DailyNews|241,0.9511116095408184,2015-07-15,DailyNews,2,State Sen. Thomas Libous lied to FBI: prosecutor
LATimes|216,0.795467648928288,2015-07-14,LATimes,3,Iran nuclear agreement stirs optimism -- and a few shrugs -- back home
StLouisPost|96,0.7715670175331875,2015-07-14,StLouisPost,6,"UN report: 15,000 civilians killed in Iraq in 16 months"
StLouisPost|593,0.9328170622841092,2015-07-16,StLouisPost,6,Socialist Sanders on low end of earners among candidates
BostonHerald|433,0.9531758276166801,2015-07-15,BostonHerald,0,British Open waits on Turnberry call after Trump remarks
LATimes|675,0.8949679910941989,2015-07-16,LATimes,3,"Jeb Bush, in San Francisco visit, says Trump is preying on immigration fears"
NYPost|507,0.9306194072329897,2015-07-17,NYPost,4,Christina Aguilera to perform hot-ticket Hamptons party
BostonHerald|821,0.6943169042184029,2015-07-19,BostonHerald,0,Adriana Cohen: Nation’s finest deserve right to defend selves
StLouisPost|112,0.8088333476324088,2015-07-14,StLouisPost,6,Pentagon readying plan to lift transgender ban
BostonHerald|846,0.624960207967079,2015-07-19,BostonHerald,0,Pentagon chief Carter not offering new arms deal to Israel
USAToday|387,0.7287903021650529,2015-07-18,USAToday,7,"Saudi Arabia says it stopped Islamic State attacks, arrests 400"
StLouisPost|626,0.8715899054154291,2015-07-17,StLouisPost,6,Race the clock: Key Democrats size up Obama's Iran deal
BostonHerald|386,0.9670475363793485,2015-07-15,BostonHerald,0,Donald Trump: &#039;A vote that I will win is the Hispanic vote&#039;
DailyNews|358,0.9152779213509484,2015-07-15,DailyNews,2,Andrew Cuomo gets $5.2M in campaign donations in 6 months
WashingtonPost|176,0.6821741921720345,2015-07-16,WashingtonPost,9,Long days and short tempers: The path to a final nuclear deal
LATimes|790,0.8711652372932958,2015-07-17,LATimes,3,U.S. Olympic officials say they remain confident about Boston's 2024 bid
LATimes|487,0.8403669722227044,2015-07-15,LATimes,3,"To ensure our future food supply, help young farmers now"
DailyNews|270,0.7225075107281144,2015-07-15,DailyNews,2,"U.S., Iran, world powers agree on nuclear deal"
StLouisPost|562,0.8397925199613584,2015-07-16,StLouisPost,6,Yellen: Fed does not want to cut off job growth
StLouisPost|343,0.8868236914059251,2015-07-15,StLouisPost,6,Former US President Jimmy Carter praises Iran agreement
BostonHerald|254,0.8518360673242631,2015-07-14,BostonHerald,0,Nairobi mall to re-open 2 years after extremist attack
LATimes|628,0.8918751463425622,2015-07-16,LATimes,3,California Assembly OKs measure to boost voter turnout in city elections
WashingtonPost|251,0.9572173349782045,2015-07-17,WashingtonPost,9,"Strauss: Yes, Donald Trump really went to an Ivy League school"
WashingtonPost|163,0.8871223483925297,2015-07-15,WashingtonPost,9,FAQ: House committee to investigate Planned Parenthood after undercover video release
WallStreetJournal|22,0.46672832254862595,2015-07-13,WallStreetJournal,8,Greek Talks Tested Key European Relationship
NYTimes|105,0.9529435127316788,2015-07-15,NYTimes,5,Re-Re-Re-Reintroducing Hillary Clinton
LATimes|1024,0.6926030686410082,2015-07-19,LATimes,3,Opposition to Iran deal makes for some strange bedfellows
WallStreetJournal|98,0.774513961534049,2015-07-17,WallStreetJournal,8,Hurdles Stand in Way of MH17 Prosecution
WashingtonPost|218,0.7926518279931601,2015-07-16,WashingtonPost,9,Cardinal McCarrick: Why we can applaud the Iran deal in good faith
USAToday|288,0.9617389051018101,2015-07-16,USAToday,7,"2 days in Iowa: 2 parties, 2 big events, 15 candidates"
DailyNews|668,0.7268112702996739,2015-07-18,DailyNews,2,Militants kill 5 at soldier checkpoints in Egypt
BostonHerald|25,0.8353903529566512,2015-07-13,BostonHerald,0,APNewsBreak: Pentagon readying plan to lift transgender ban
LATimes|440,0.8765359043786762,2015-07-15,LATimes,3,White House announces executive actions to speed visas
USAToday|57,0.7323536658281505,2015-07-14,USAToday,7,Obama hails nuclear deal with Iran as a landmark
WashingtonPost|52,0.9167629030395062,2015-07-14,WashingtonPost,9,Walker seeks to rally GOP on a pledge of victory with no compromise
ChicagoTribune|158,0.9028495894426096,2015-07-16,ChicagoTribune,1,Wisconsin court ends probe of presidential hopeful Scott Walker
LATimes|131,0.6593674530295721,2015-07-14,LATimes,3,"For Netanyahu, Iran nuclear deal is a 'history mistake'"
NYPost|490,0.815738361866576,2015-07-16,NYPost,4,Schumer squeezed on Obama’s Iran nuclear deal
NYTimes|251,0.49049109936881546,2015-07-18,NYTimes,5,Greek Banks to Reopen Monday but Cash Restrictions Remain
BostonHerald|463,0.9068244723454265,2015-07-15,BostonHerald,0,Senate clears way for final vote on No Child rewrite
DailyNews|209,0.9686813841466001,2015-07-14,DailyNews,2,Internet meme #trumpyourcat mocks Donald Trump's hair
NYTimes|119,0.39105447341389155,2015-07-15,NYTimes,5,Resolving the Greek Debt Crisis — Crucial Next Steps
WashingtonPost|241,0.7898024393876932,2015-07-17,WashingtonPost,9,Lawmakers urge Obama to delay U.N. vote on Iran until Congress weighs in
WashingtonPost|156,0.8166100595334267,2015-07-15,WashingtonPost,9,"More than $600,000 dollars in Yemeni military aid found in a Virginia warehouse"
StLouisPost|714,0.8194631331695049,2015-07-17,StLouisPost,6,"Bush, Walker call for allowing guns in recruiting offices"
BostonHerald|190,0.7946737752046718,2015-07-14,BostonHerald,0,Reaction to historic deal to curb Iran&#039;s nuclear program
USAToday|274,0.8945582210766838,2015-07-16,USAToday,7,Biden promotes Iran nuclear deal in Senate
WashingtonPost|221,0.6158277452885504,2015-07-16,WashingtonPost,9,"Despite nuclear deal, U.S. and Iran locked in regional shadow war"
StLouisPost|287,0.9353262351367093,2015-07-15,StLouisPost,6,Trump campaign to reveal wealth details: 'I'm really rich'
NYPost|88,0.9491306113694861,2015-07-14,NYPost,4,Hondo loves AL
WashingtonPost|160,0.9062095638808529,2015-07-15,WashingtonPost,9,Senate rejects effort to give feds more say in identifying failing schools
NYPost|318,0.9295078142163604,2015-07-15,NYPost,4,Donald Trump says he’s worth $10 billion
NYPost|74,0.7011867514819565,2015-07-14,NYPost,4,The 2020 census is going to be a mess
USAToday|299,0.974962720048111,2015-07-17,USAToday,7,Former president Bush remains hospitalized after fall
USAToday|185,0.8928355535237706,2015-07-15,USAToday,7,"Case closed? Most say court decisions mean Obamacare, gay marriage settled"
NYPost|499,0.8681904308045825,2015-07-17,NYPost,4,The advocacy group that won — and closed up shop
WashingtonPost|1,0.8386261103251546,2015-07-13,WashingtonPost,9,"As Scott Walker enters 2016 fray, he feuds with both parties at home"
StLouisPost|439,0.8980801585021873,2015-07-16,StLouisPost,6,Christie offering proposals to alter criminal justice system
WashingtonPost|252,0.8501982745705162,2015-07-17,WashingtonPost,9,Gunman in Marine slayings described life as ‘prison’ days before rampage
WallStreetJournal|73,0.9032624896709913,2015-07-16,WallStreetJournal,8,FIFA's Ethics Committee Seeks More Transparency
LATimes|218,0.7291026324095135,2015-07-14,LATimes,3,Iran nuclear deal: Who gave up what
StLouisPost|227,0.7570137845993418,2015-07-14,StLouisPost,6,5 questions Fed Chair Yellen will face from Congress
StLouisPost|241,0.9281340635726737,2015-07-14,StLouisPost,6,"Huckabee, allies raise $8 million for presidential contest"
BostonHerald|404,0.8658955807749712,2015-07-15,BostonHerald,0,Obama to announce high-speed Internet help for homes
NYPost|52,0.8282218605434849,2015-07-14,NYPost,4,Wall Street’s disastrous ‘fix’ for Puerto Rico
USAToday|316,0.968485460104615,2015-07-17,USAToday,7,Huffington Post: Trump coverage moving to entertainment section
LATimes|229,0.6579535709003566,2015-07-14,LATimes,3,"Iran tradeoff: Deal could leave Iran without a nuclear bomb, but stronger"
StLouisPost|673,0.816711657664895,2015-07-17,StLouisPost,6,Jeb Bush: Allow guns in military recruiting offices
USAToday|81,0.9119691440873048,2015-07-14,USAToday,7,5 questions on education law overhaul
USAToday|149,0.8848527481126296,2015-07-15,USAToday,7,"Obama's day: News conference, Oklahoma"
NYTimes|213,0.9339196641396871,2015-07-17,NYTimes,5,Donald Trump’s Complicated Charisma Fills Void in Republican Politics
StLouisPost|87,0.6090776247484136,2015-07-13,StLouisPost,6,Ukraine PM says reforms continue despite 'lunatic' lawmakers
StLouisPost|457,0.9041370600053441,2015-07-16,StLouisPost,6,House GOP set to pass another California water bill
WallStreetJournal|124,0.717883506933948,2015-07-19,WallStreetJournal,8,Kenya Seeks to Show Obama It Has Security Woes Under Control
BostonHerald|102,0.9629490705735775,2015-07-14,BostonHerald,0,Walsh: Donald Trump unwelcome without apology
WashingtonPost|23,0.8429271641928534,2015-07-13,WashingtonPost,9,Dropping a barrel bomb? Apparently there’s an app for it.
LATimes|723,0.8609615797428929,2015-07-17,LATimes,3,Export-Import Bank could be revived via highway funding bill
NYPost|86,0.6694195657693462,2015-07-14,NYPost,4,Netanyahu opens a Farsi Twitter account to rip Iran nuke deal
StLouisPost|354,0.6940856343842456,2015-07-15,StLouisPost,6,UN envoy urges group in Libya's capital to sign peace deal
USAToday|315,0.8877442307027354,2015-07-17,USAToday,7,Trump slams 'gun-free zones' in Chattanooga shooting
DailyNews|43,0.8746155819835505,2015-07-13,DailyNews,2,Wisconsin Gov. Scott Walker enters 2016 presidential race
LATimes|1008,0.9040212195609005,2015-07-19,LATimes,3,Can two federal bills finally fulfill goals of No Child Left Behind?
StLouisPost|802,0.7623567961486534,2015-07-19,StLouisPost,6,High-stakes lobbying on Iran deal; pressure for Congress
NYTimes|99,0.7105839702178902,2015-07-15,NYTimes,5,Nuclear Deal Pits Obama’s Faith in Talks vs. Skeptics
ChicagoTribune|226,0.8835867371246388,2015-07-18,ChicagoTribune,1,High court denies Madigan bid for ruling on state worker paychecks
LATimes|479,0.930909797557198,2015-07-15,LATimes,3,Clinton and Bush lead in early campaign fundraising
NYTimes|123,0.9504793997840936,2015-07-15,NYTimes,5,Obama Wades Into Growing Sex Scandal Surrounding Bill Cosby
ChicagoTribune|4,0.9674602888312587,2015-07-13,ChicagoTribune,1,Miss Oklahoma captures Miss USA crown
WashingtonPost|225,0.8885261831409249,2015-07-16,WashingtonPost,9,"Federal Eye: Weeks later, services for cyber theft victims still a work in progress"
NYPost|716,0.9756448122757133,2015-07-19,NYPost,4,Obama gives standing ovation during Broadway’s ‘Hamilton’
DailyNews|103,0.9622345359608531,2015-07-14,DailyNews,2,Donald Trump fires back at LPGA commissioner
NYPost|295,0.9233674131400721,2015-07-15,NYPost,4,Obama sounds off on Cosby rape claims
NYTimes|38,0.6992260507485613,2015-07-13,NYTimes,5,"Nigeria Military Leaders, Faulted in Fighting Militants, Are Fired"
NYTimes|73,0.38611787828006106,2015-07-14,NYTimes,5,I.M.F. Demands Debt Relief as Condition for Greek Bailout
LATimes|299,0.8832731175008451,2015-07-14,LATimes,3,Obama makes a case for changes to the criminal justice system
WashingtonPost|46,0.8698117755547595,2015-07-14,WashingtonPost,9,"HUD moves to protect older LGBT people, Obama pushes auto IRA plans"
LATimes|48,0.9528171465515927,2015-07-13,LATimes,3,Miss Oklahoma wins Miss USA; Trump is the elephant (who wasn't) in the room
WashingtonPost|136,0.8797797205868025,2015-07-15,WashingtonPost,9,Strauss: Columbia University divesting from private prison companies. Why other schools should too.
BostonHerald|353,0.940859683299374,2015-07-15,BostonHerald,0,Donald Trump leads second national poll in a week
USAToday|128,0.9677056166041966,2015-07-14,USAToday,7,"Clinton v. Rubio: Whose ideas look forward, backward?"
BostonHerald|448,0.9237250362450616,2015-07-15,BostonHerald,0,Donald Trump&#039;s net worth hits $10B
LATimes|669,0.781841034880763,2015-07-16,LATimes,3,Ukraine war still stymies investigation of Malaysia jetliner disaster
StLouisPost|761,0.72758957333961,2015-07-18,StLouisPost,6,"After new Russian land grab, Georgians protest Russian talks"
DailyNews|39,0.7873287843631558,2015-07-13,DailyNews,2,Bahrain arrests opposition leader freed less than month ago
StLouisPost|516,0.6836958640925882,2015-07-16,StLouisPost,6,Kerry vows to defend Iran-wary allies in Mideast
WallStreetJournal|91,0.7836961741311642,2015-07-17,WallStreetJournal,8,Islamic State Fears Grow in Southeast Asia
WashingtonPost|24,0.8829602315281357,2015-07-13,WashingtonPost,9,Obama commutes sentences of 46 nonviolent drug offenders
NYPost|384,0.9565188625434529,2015-07-16,NYPost,4,"George H.W. Bush falls, breaks bone in neck"
StLouisPost|803,0.8462072871553988,2015-07-19,StLouisPost,6,Christmas in the Capitol? Congress' to-do list grows
LATimes|40,0.6872087923893013,2015-07-13,LATimes,3,"Picking up the pace of peace talks between Colombia, rebels"
WallStreetJournal|2,0.6968072754026386,2015-07-13,WallStreetJournal,8,Iraq Launches Bid to Oust ISIS From Anbar
BostonHerald|287,0.636152930814064,2015-07-15,BostonHerald,0,Greece pledges to get rid of tax evasion as a way of life
USAToday|84,0.8967862755694896,2015-07-14,USAToday,7,Solution remains elusive to federal fight over greater highway funding
BostonHerald|833,0.8600969708196096,2015-07-19,BostonHerald,0,Pols &amp; Politics: Clock ticking on Baker budget
BostonHerald|220,0.7610124468748422,2015-07-14,BostonHerald,0,"Iranians welcome nuclear deal, hope for brighter economy"
NYTimes|204,0.859140905892813,2015-07-17,NYTimes,5,‘El Chapo’ Extradition Sought by U.S. Before Escape
StLouisPost|412,0.9356039568425719,2015-07-15,StLouisPost,6,Trump campaign sets his personal fortune at $10 billion
StLouisPost|168,0.648149650276783,2015-07-14,StLouisPost,6,The latest: US Congress members greet Iran deal skeptically
LATimes|607,0.909419290967141,2015-07-16,LATimes,3,"House passes California drought bill, but Senate action is unlikely"
LATimes|314,0.7901016858087649,2015-07-14,LATimes,3,The talking -- and arguing -- points of the Iran nuclear deal
LATimes|77,0.8605319587776347,2015-07-13,LATimes,3,The 'gig economy' gets the campaign treatment
DailyNews|3,0.9770320736605173,2015-07-13,DailyNews,2,Law firm must surrender notes on NJ bridge closing: judge
WashingtonPost|103,0.7243292180211511,2015-07-14,WashingtonPost,9,"For Russia, another bomber crash"
WashingtonPost|48,0.7032751483383815,2015-07-13,WashingtonPost,9,Iraq launches offensive against Islamic State strongholds in Anbar
WashingtonPost|175,0.8545976498155835,2015-07-16,WashingtonPost,9,Senate bill aims to allow Puerto Rico to use Chapter 9 bankruptcy provisions
USAToday|420,0.8948703016474285,2015-07-19,USAToday,7,How John Kasich could win in 2016
BostonHerald|751,0.9097174836386772,2015-07-18,BostonHerald,0,AP-GfK Poll: Americans divided over same-sex marriage
LATimes|848,0.9502004957070967,2015-07-17,LATimes,3,New data suggest GOP 2016 nominee will need to win nearly half of Latino vote
USAToday|68,0.7100673428755987,2015-07-14,USAToday,7,"Israeli, Iranian leaders duel on Twitter"
WashingtonPost|167,0.9184317389452321,2015-07-15,WashingtonPost,9,2016 fundraising shows power tilting to groups backed by wealthy elite
NYPost|613,0.8571917356056474,2015-07-18,NYPost,4,We all have good reason to block Uncle Sam’s snoops
WallStreetJournal|88,0.6360184118195351,2015-07-16,WallStreetJournal,8,"Obama, Saudi Foreign Minister to Meet Friday in Iran Deal's Shadow"
LATimes|466,0.8096854380642731,2015-07-15,LATimes,3,What will the Iran deal do?
USAToday|326,0.9795068107163718,2015-07-17,USAToday,7,Obama will help send off Jon Stewart
WashingtonPost|122,0.857969016090446,2015-07-15,WashingtonPost,9,Federal Eye: New report documents falling federal employee morale
DailyNews|507,0.8707819470209253,2015-07-17,DailyNews,2,De Blasio raises $1.5M for political nonprofit
StLouisPost|119,0.7827617829505998,2015-07-14,StLouisPost,6,Formal nuclear deal has been reached with Iran
StLouisPost|640,0.7673320303844168,2015-07-17,StLouisPost,6,Kerry: Captive Americans raised at all meetings with Iran
NYPost|218,0.8646038282861808,2015-07-15,NYPost,4,City was shortchanged on affordable housing: report
LATimes|226,0.3775823953800033,2015-07-14,LATimes,3,"Greek leader tries to quell revolt in Parliament, push through bailout plan"
NYPost|67,0.907927299536401,2015-07-14,NYPost,4,Hillary’s credibility questioned after HSBC takedown
DailyNews|490,0.9779041112767175,2015-07-16,DailyNews,2,Carmen Fariña expanding program for new school principals
USAToday|223,0.8220442807823891,2015-07-16,USAToday,7,America's most violent (and most peaceful) states
WallStreetJournal|51,0.7005109163136841,2015-07-15,WallStreetJournal,8,Taliban Leader Backs Afghan Peace Talks
NYTimes|248,0.3969645315808816,2015-07-18,NYTimes,5,Minister in Germany Discusses Greece Role
WashingtonPost|51,0.5185703719931704,2015-07-14,WashingtonPost,9,Wonkblog: The German view on Greece: “There is no sense of glee about this.”
WashingtonPost|102,0.8905734870274281,2015-07-14,WashingtonPost,9,Senate votes down federal protections for K-12 LGBT students
ChicagoTribune|127,0.8426017689627457,2015-07-15,ChicagoTribune,1,Happy hour to return to Illinois bars
LATimes|347,0.7863574588375075,2015-07-15,LATimes,3,Is the Iran deal good enough?
StLouisPost|588,0.9086165614530591,2015-07-16,StLouisPost,6,Democratic activists still not quite ready for Clinton
StLouisPost|760,0.7920547185955178,2015-07-18,StLouisPost,6,Florida governor orders Guard recruiters to work from armory
DailyNews|313,0.8513758785352705,2015-07-15,DailyNews,2,Pro-Russian rebels shot down Malaysia Airlines jet: report
WallStreetJournal|83,0.3917819460233862,2015-07-16,WallStreetJournal,8,Fear of the Unknown Binds a Greek Deal With Few Believers
StLouisPost|788,0.8915788736642787,2015-07-18,StLouisPost,6,Navajos to vote on role language plays in tribal presidency
WashingtonPost|244,0.8723068837372349,2015-07-17,WashingtonPost,9,Alaska governor using executive power in new bid to expand Medicaid
DailyNews|268,0.8878411209732457,2015-07-15,DailyNews,2,Brooklyn pols to talk push to change rent regulation laws
NYTimes|111,0.902915897682563,2015-07-15,NYTimes,5,What Campaign Filings Don’t Show: Super PACs’ Growing Sway
StLouisPost|352,0.9084985069397669,2015-07-15,StLouisPost,6,House speaker wants hearings on Planned Parenthood video
BostonHerald|558,0.8989548005335185,2015-07-16,BostonHerald,0,Obama visits prison to call for a fairer justice system
LATimes|474,0.8380411003955849,2015-07-15,LATimes,3,Don't put a higher price tag on direct democracy
USAToday|291,0.9689908565263681,2015-07-16,USAToday,7,8 things to watch for at Dems’ Hall of Fame dinner
USAToday|119,0.7860258054587149,2015-07-14,USAToday,7,Key to the Iran deal: What's verifiable?
USAToday|220,0.8947982879542022,2015-07-16,USAToday,7,Obama's day: A prison visit
BostonHerald|512,0.9561291496545931,2015-07-16,BostonHerald,0,President Obama: There&#039;s no &#039;mechanism&#039; for revoking Bill Cosby&#039;s Medal of Freedom
WashingtonPost|49,0.9276719336205875,2015-07-13,WashingtonPost,9,Social Security confiscated refunds with ‘insufficient’ details for taxpayers
LATimes|220,0.8850397496142992,2015-07-14,LATimes,3,Opponents of new California vaccination law begin referendum drive
StLouisPost|451,0.9810861766433253,2015-07-16,StLouisPost,6,"George HW Bush, 91, falls, breaks bone in neck, hospitalized"
WashingtonPost|129,0.9014795994498173,2015-07-15,WashingtonPost,9,"Liberty University, a hub of conservative politics, owes rapid growth to federal student loans"
USAToday|419,0.9215313966353622,2015-07-19,USAToday,7,Did McCain prod Trump with 'crazies' barb?
BostonHerald|670,0.8437329023552254,2015-07-17,BostonHerald,0,Coca-Cola tells FIFA to start independent reform commission
BostonHerald|510,0.9287112460551621,2015-07-16,BostonHerald,0,Donald Trump claims NBC paid him more than $213 million for &#039;Apprentice&#039;
WallStreetJournal|59,0.7864077374940602,2015-07-15,WallStreetJournal,8,Iran's Sway Undermined by Sunni-Shiite Split
WallStreetJournal|23,0.7627387871939166,2015-07-14,WallStreetJournal,8,"After Chinese Stock Plunge, a Hole Shows in Xi's 'China Dream'"
StLouisPost|548,0.9840467932775416,2015-07-16,StLouisPost,6,The Latest: Former president won't need surgery after fall
WashingtonPost|200,0.9224891500421084,2015-07-16,WashingtonPost,9,Wonkblog: Bernie Sanders on America’s ‘grotesquely unfair’ society
WallStreetJournal|116,0.7244088610061712,2015-07-18,WallStreetJournal,8,Militants Kill 5 at Military Checkpoints in Egypt's Sinai
WallStreetJournal|65,0.8178766182900423,2015-07-15,WallStreetJournal,8,Obama Girds for Battle on Iran Deal
WashingtonPost|189,0.8381121847463769,2015-07-16,WashingtonPost,9,Why the Islamic State leaves tech companies torn between free speech and security
WashingtonPost|217,0.9391776126162458,2015-07-16,WashingtonPost,9,Balz: Bernie Sanders looks to convert enthusiasm into broad support
NYPost|399,0.9406846041086643,2015-07-16,NYPost,4,"Cuomo pays $100K in legal fees, donates to Yankees, Plaza hotel"
USAToday|191,0.8840761385797863,2015-07-15,USAToday,7,House passes short-term highway bill
StLouisPost|566,0.9343046272268584,2015-07-16,StLouisPost,6,"Martin O'Malley finances: Solid pensions, modest assets"
WashingtonPost|297,0.856030831258868,2015-07-17,WashingtonPost,9,Yemeni exchange students get temporary resolution after being stuck in limbo for months
ChicagoTribune|148,0.8912644504732469,2015-07-16,ChicagoTribune,1,Justice Kennedy compares gay marriage uproar to flag burning
StLouisPost|466,0.8623106628500038,2015-07-16,StLouisPost,6,Lawmakers back company responsible for decade-old Gulf leak
BostonHerald|737,0.8726980277366079,2015-07-18,BostonHerald,0,Liz Warren urges 2016 candidates to fight &#039;revolving door&#039;
NYTimes|230,0.9020235396549784,2015-07-18,NYTimes,5,Republicans Setting Sights on Same-Sex Marriage Law
