Unnamed: 0,entry,dist,feedname,date,feed,title
229,StLouisPost|16745,0.8002245056037686,StLouisPost,2015-11-18,6,House panel approves bill to overhaul sentencing laws
230,WashingtonPost|5836,0.534091275716768,WashingtonPost,2015-11-15,9,"After Paris attacks, 2016 candidates debate the use of U.S. military power"
231,WallStreetJournal|2297,0.687449809348387,WallStreetJournal,2015-11-19,8,Alleged Mastermind of Paris Attacks Was 'Emir of War' in Syria
232,WashingtonPost|5905,0.788192461940154,WashingtonPost,2015-11-16,9,DOJ: Some executives ought to be “nervous” about its get-tougher crusade against corporate crime
233,LATimes|19606,0.6354898483234215,LATimes,2015-11-18,3,Overheated rhetoric won't solve the Syrian refugee issue
234,WashingtonPost|6094,0.6769241643390661,WashingtonPost,2015-11-19,9,"After Paris, Muslims around the world continue solidarity against terrorism"
235,StLouisPost|16999,0.8766254691951341,StLouisPost,2015-11-19,6,Louisiana rivals for governor criticize Jindal deficit plan
236,USAToday|7590,0.49870574895766456,USAToday,2015-11-15,7,Obama aide: We've been at war with Islamic State
237,LATimes|19513,0.736504945503843,LATimes,2015-11-17,3,"Explosion blamed on Nigeria's Boko Haram kills 32, wounds 80"
238,StLouisPost|17093,0.7867589619644164,StLouisPost,2015-11-20,6,"In America's Little Syria, a divide on accepting refugees"
239,DailyNews|13822,0.8666549915607802,DailyNews,2015-11-17,2,Some 9/11 families revolted by Hillary Clinton donor tie-in
240,WallStreetJournal|2337,0.4954067178381985,WallStreetJournal,2015-11-20,8,The War on Islamic State
241,LATimes|19134,0.44525281668264305,LATimes,2015-11-15,3,President Obama faces difficult choices in response to Paris terror attacks
242,StLouisPost|16243,0.7384553743977258,StLouisPost,2015-11-14,6,Viewers' guide: Clinton looks to deflect Sanders' critique
243,DailyNews|13804,0.5734797535723389,DailyNews,2015-11-17,2,Guest column: Barack Obama should focus on fighting ISIS
244,BostonHerald|15228,0.635803017739332,BostonHerald,2015-11-16,0,US says it destroyed 116 Islamic State fuel trucks
245,LATimes|19554,0.9564780632002392,LATimes,2015-11-17,3,Kamala Harris shakes up Senate campaign staff
246,StLouisPost|16768,0.6914443952010012,StLouisPost,2015-11-18,6,Obama promotes trade deal in Asia
247,WashingtonPost|6086,0.7450128613693298,WashingtonPost,2015-11-19,9,"As it combats the Islamic State, Pentagon looks to assemble the force of the future"
248,USAToday|7774,0.5666211367814804,USAToday,2015-11-18,7,Jeb Bush pushes expanded ground fight against Islamic State
249,WallStreetJournal|2261,0.6502784345504793,WallStreetJournal,2015-11-17,8,"EU Warns Italy, Lithuania and Austria on Budgets"
250,StLouisPost|16438,0.919834167854018,StLouisPost,2015-11-16,6,Delaware panel approves $10.5M in grants to JPMorgan
251,NYPost|15647,0.6036886073711747,NYPost,2015-11-15,4,G20’s most important meeting may have happened in a hotel lobby
252,NYTimes|5339,0.6932921146670957,NYTimes,2015-11-17,5,"Where ISIS Claims It Has Struck, and Why"
253,StLouisPost|16602,0.9037493689456139,StLouisPost,2015-11-17,6,Michelle Obama to award 13 youth arts programs
254,WallStreetJournal|2300,0.5941278549701832,WallStreetJournal,2015-11-19,8,Is Islamic State a State?
255,NYTimes|5419,0.9027919043939195,NYTimes,2015-11-19,5,Black Lives Matter Seeks a Political Voice
256,StLouisPost|16331,0.5292627791962339,StLouisPost,2015-11-15,6,Michigan governor puts refugee acceptance efforts on hold
257,NYPost|15938,0.901515388159475,NYPost,2015-11-17,4,Clueless City Council destructive to NYPD: Bratton
258,StLouisPost|16706,0.5984921589750118,StLouisPost,2015-11-18,6,Republicans clash over refugees as 2016 looms
259,StLouisPost|17065,0.8801363739391358,StLouisPost,2015-11-20,6,Obama administration: New drugs must remain affordable
260,StLouisPost|16503,0.8257012510666005,StLouisPost,2015-11-17,6,Surging U.S. stock buybacks dwarf innovation spending
261,NYPost|15896,0.7144927151028071,NYPost,2015-11-17,4,Paul Ryan calls for halt on Syrian refugees coming to US
262,NYTimes|5286,0.7231492795733608,NYTimes,2015-11-15,5,First Draft: Jeb Bush Says U.S. ‘Should Declare War’ in Fight Against Islamic State
263,StLouisPost|16918,0.7566874728752379,StLouisPost,2015-11-19,6,US official defends Syrian refugee program; House vote nears
264,WashingtonPost|6017,0.7282897616722991,WashingtonPost,2015-11-18,9,"The next time someone blames Islam for ISIS, show them this"
265,WallStreetJournal|2238,0.443287322793912,WallStreetJournal,2015-11-16,8,Obama Says U.S. Is Intensifying Strategy Against Islamic State
266,DailyNews|14281,0.7698072140235114,DailyNews,2015-11-20,2,Obama asks high court to review immig work permit plan
267,DailyNews|14166,0.674410396091007,DailyNews,2015-11-20,2,"VIDEO: ISIS threatens White House, POTUS, Rome in new clip"
268,USAToday|7859,0.8294175001682985,USAToday,2015-11-19,7,Lawmakers got suspect Turkish campaign cash
269,StLouisPost|17055,0.6254645756086863,StLouisPost,2015-11-20,6,"Rebuffed over refugees, Obama aims to shift focus to visas"
270,StLouisPost|17050,0.9272647476888864,StLouisPost,2015-11-20,6,Bipartisan agreement on bill to rework No Child Left Behind
271,StLouisPost|17080,0.6578839366835506,StLouisPost,2015-11-20,6,The Latest: French forces helping secure Mali hotel
272,WashingtonPost|5906,0.8152252751925185,WashingtonPost,2015-11-16,9,IAEA’s coming report on Iran will likely give more fodder to deal’s critics
273,WallStreetJournal|2320,0.7518254874506797,WallStreetJournal,2015-11-19,8,Critics of Malaysian Government Cite Censorship Pressure
274,StLouisPost|16237,0.7978669009002465,StLouisPost,2015-11-14,6,Cruz immigration plan would suspend work visa program
275,NYTimes|5240,0.8579941204649745,NYTimes,2015-11-14,5,Marco Rubio’s History on Immigration Leaves Conservatives Distrustful of Shift
276,NYPost|15621,0.5879032265115957,NYPost,2015-11-15,4,The jihadis’ master plan to break us
277,USAToday|7746,0.8868134812376941,USAToday,2015-11-18,7,Exclusive: Tech firm Crowdpac launches new political crowd-funding tool
278,WashingtonPost|5948,0.9294337619706743,WashingtonPost,2015-11-17,9,"Americans see a lot of discrimination against people who are Muslim, black or gay"
279,WashingtonPost|5827,0.5755552367161376,WashingtonPost,2015-11-14,9,Why the Paris attacks could mark the beginning of the end for ISIS
280,BostonHerald|14896,0.5447315333482871,BostonHerald,2015-11-14,0,Syria talks begin in Vienna under pall of Paris attacks
281,LATimes|19647,0.8642699634062773,LATimes,2015-11-18,3,"Amid turmoil, international track officials will name top athletes but won't hold award gala"
282,DailyNews|13946,0.7684234876701274,DailyNews,2015-11-18,2,"Andrew Cuomo rips GOP, Democrats in Congress for turmoil"
283,WashingtonPost|5908,0.579747023662165,WashingtonPost,2015-11-16,9,Would Jesus take in Syrian refugees?
284,NYPost|16162,0.6506249607943976,NYPost,2015-11-19,4,Prosecutor confirms Paris attacks mastermind is dead
285,StLouisPost|16976,0.9228993224190324,StLouisPost,2015-11-19,6,Wisconsin Republicans defend transgender restrictions bill
286,NYTimes|5326,0.8466554517415283,NYTimes,2015-11-16,5,"Chris Christie, Taking Law-and-Order Stance, Sidesteps Bridge Scandal in ’16 Race"
287,StLouisPost|16815,0.6526697287049663,StLouisPost,2015-11-18,6,Obama vows to veto bill increasing screening for refugees
288,BostonHerald|15461,0.6489124069061826,BostonHerald,2015-11-18,0,"The Latest: Boat with migrants capsizes; 1 dead, 17 missing"
289,WallStreetJournal|2230,0.47346459354810383,WallStreetJournal,2015-11-15,8,"Paris Attacks Show U.S., Allies Misjudged Islamic State"
290,WallStreetJournal|2211,0.5803782437706424,WallStreetJournal,2015-11-15,8,EU Leaders Seek Coordination Against ISIS
291,USAToday|7706,0.5804335946035165,USAToday,2015-11-17,7,John Kasich focuses on security after Paris attacks
292,WashingtonPost|5803,0.9234490448513435,WashingtonPost,2015-11-14,9,"With torrent of attacks, Donald Trump moves back into center of race"
293,WashingtonPost|5828,0.6415363360848265,WashingtonPost,2015-11-14,9,The opportunistic response to Paris: France needs more guns
294,LATimes|19403,0.7128202991124922,LATimes,2015-11-17,3,"In Afghanistan, public confidence in the future reaches a new low"
295,USAToday|7726,0.6499961032947178,USAToday,2015-11-17,7,"Paris attacks reignite debate over encryption, surveillance and privacy"
296,WashingtonPost|5934,0.6651339232546611,WashingtonPost,2015-11-17,9,Is the United States safe from a Paris-style Islamic State attack?
297,DailyNews|13641,0.5541254740667301,DailyNews,2015-11-15,2,GOP presidential hopefuls criticize Obama for Paris attacks
298,USAToday|7769,0.7423721569398114,USAToday,2015-11-18,7,Syrian family of 9 is grateful to escape violence
299,DailyNews|13901,0.6459724236846701,DailyNews,2015-11-17,2,Cuomo: Keeping out refugees would defeat 'American Dream'
300,WashingtonPost|5821,0.5342068780861571,WashingtonPost,2015-11-14,9,"Caught between internal and external terror threats, France struggles to cope"
301,ChicagoTribune|5372,0.8135480850782121,ChicagoTribune,2015-11-17,1,Ex-NFL player Napoleon Harris stumped by questions at campaign kickoff
302,LATimes|19387,0.7512201865900268,LATimes,2015-11-17,3,"Despite attacks, Brown will attend U.N. climate summit in Paris next month"
303,ChicagoTribune|5306,0.7858834657315059,ChicagoTribune,2015-11-16,1,"Morning Spin: Rauner lays out rules, suggests talking points for meeting with Madigan, leaders"
304,LATimes|19970,0.7912304386429738,LATimes,2015-11-20,3,CalPERS pay-down plan isn't fast enough for Gov. Jerry Brown
305,StLouisPost|16275,0.9429430165959498,StLouisPost,2015-11-14,6,Montana teen plans to run for state Legislature
306,WashingtonPost|6033,0.8221123457671599,WashingtonPost,2015-11-18,9,"At least 500,000 students in 7 states sat out standardized tests this past spring"
307,StLouisPost|16262,0.9042897732582,StLouisPost,2015-11-14,6,Presidential politics complicates life in the Senate
308,LATimes|19582,0.9076070976068696,LATimes,2015-11-18,3,"Aided by social media, college students find new power in campus protests"
309,WallStreetJournal|2250,0.815518325208661,WallStreetJournal,2015-11-16,8,Cubans Flood Mexico in Bid to Reach U.S.
310,NYPost|16262,0.8715401660809211,NYPost,2015-11-20,4,Donald Trump leads in polls again after Paris terror attacks
311,BostonHerald|15178,0.5536554712363502,BostonHerald,2015-11-16,0,Obama: Large US troop deployment against IS &#039;a mistake&#039;
312,WashingtonPost|5960,0.6060879261111641,WashingtonPost,2015-11-17,9,Why Russia is sending airstrike information to this military nerve center in Qatar
313,NYTimes|5392,0.7290835744698639,NYTimes,2015-11-18,5,"Thailand Deports 2 Dissidents to China, Rights Groups Say"
314,DailyNews|13916,0.9015186590437839,DailyNews,2015-11-17,2,Louisiana Gov. Bobby Jindal ends presidential campaign
315,StLouisPost|16652,0.798701696477427,StLouisPost,2015-11-17,6,"US Catholic bishops: Abortion, marriage key election issues"
316,NYPost|16229,0.6421207790356287,NYPost,2015-11-19,4,No credible threat of any Paris-type attack in US: FBI director
317,DailyNews|13737,0.9145375659678795,DailyNews,2015-11-16,2,Racial tension at University of Kansas growing
318,StLouisPost|16956,0.9038758533361733,StLouisPost,2015-11-19,6,Georgia official: Employee fired for releasing voter data
319,WashingtonPost|5929,0.8497881788723602,WashingtonPost,2015-11-17,9,Concrete victories won by the anti-testing movement (so far)
320,BostonHerald|15057,0.8603262099426171,BostonHerald,2015-11-15,0,Democratic debate: 5 memorable moments as candidates address ISIS attacks
321,NYPost|16308,0.6793547805048116,NYPost,2015-11-20,4,Gunmen take 170 hostages in Mali hotel attack
322,StLouisPost|16737,0.8132151833784335,StLouisPost,2015-11-18,6,Some workers plan to strike tonight at seven major airports
323,NYPost|16336,0.7366578651255523,NYPost,2015-11-20,4,Inside an ISIS suicide-bombing truck
324,NYPost|15590,0.5221767070575651,NYPost,2015-11-15,4,It’s time for Obama to make a choice: Lead us or resign
325,WashingtonPost|5855,0.9747891066137134,WashingtonPost,2015-11-15,9,"Education digest: Nov. 15, 2015"
326,WashingtonPost|5952,0.830294555020125,WashingtonPost,2015-11-17,9,"Harry Reid, retiring but betting big on Nevada for Democratic Senate majority"
327,ChicagoTribune|5379,0.7966918231355922,ChicagoTribune,2015-11-17,1,Blagojevich appeals to Supreme Court to overturn conviction
328,NYPost|16203,0.5953663829464303,NYPost,2015-11-19,4,Team Obama’s ridiculous Paris remarks highlight its lame mindset on ISIS
329,NYPost|15734,0.797590205669132,NYPost,2015-11-16,4,Ismael Garcia vs. Ismael Garcia in most confusing election ever
330,WashingtonPost|6008,0.7026446540632422,WashingtonPost,2015-11-18,9,Why rejecting Syrian refugees won't make America safer
331,StLouisPost|16827,0.8155218539486113,StLouisPost,2015-11-18,6,Syrian family diverted to Connecticut at Indiana's request
332,BostonHerald|15145,0.6210013483287536,BostonHerald,2015-11-16,0,"France carries out raids, names 2 more potential attackers"
333,USAToday|7572,0.9306463037430165,USAToday,2015-11-14,7,"Clinton, Sanders, O'Malley clash over Wall Street"
334,NYTimes|5237,0.4996912012015149,NYTimes,2015-11-14,5,News Analysis: Paris Attacks Likely to Inspire More Aggressive U.S. Strategy on ISIS
335,WashingtonPost|5919,0.8654554334023888,WashingtonPost,2015-11-16,9,"ULA bows out of Pentagon launch competition, paving way for SpaceX"
336,NYPost|16192,0.9040815448362889,NYPost,2015-11-19,4,The Bronx really doesn’t like de Blasio’s affordable-housing plan
337,WallStreetJournal|2340,0.9247089438661443,WallStreetJournal,2015-11-20,8,Argentine Front-Runner Forged Career in Soccer
338,BostonHerald|15213,0.7443763337874617,BostonHerald,2015-11-16,0,Carson: Congress should stop funding refugee resettlement
339,LATimes|19991,0.585498868623829,LATimes,2015-11-20,3,"They're Syrian refugees, not political pawns"
340,LATimes|19657,0.6507818470533915,LATimes,2015-11-18,3,"Obama's in Asia with Pacific trade partners, but the pact depends on his sales job back home"
341,WashingtonPost|6120,0.803768371996963,WashingtonPost,2015-11-20,9,House approves bill to boost oversight of Federal Reserve
342,DailyNews|14103,0.7260570034906823,DailyNews,2015-11-19,2,Trump touts plan to build wall amid fears over refugees
343,NYTimes|5329,0.6244228351942688,NYTimes,2015-11-17,5,"After Paris Attacks, a Darker Mood Toward Islam Emerges in France"
344,USAToday|7773,0.7306258761357103,USAToday,2015-11-18,7,Ben Carson campaign botches placement of states on U.S. map
345,USAToday|7587,0.8611885790847795,USAToday,2015-11-15,7,Obama holds off on Democratic endorsement
346,StLouisPost|16471,0.9070720166953791,StLouisPost,2015-11-16,6,Iowa Rep. Steve King endorses Ted Cruz for president
347,LATimes|19517,0.9356641984365595,LATimes,2015-11-17,3,"85,000 additional Corinthian students to get fast-track debt relief"
348,NYTimes|5273,0.8708259610595775,NYTimes,2015-11-15,5,Efforts to Rein In Arbitration Come Under Well-Financed Attack
349,WashingtonPost|5817,0.7240130618685502,WashingtonPost,2015-11-14,9,The Paris attack is a tragic reminder that terrorism just isn't going away
350,USAToday|7791,0.9272103591346519,USAToday,2015-11-18,7,Marco Rubio nabs another Republican fundraiser
351,StLouisPost|16818,0.8521251427846267,StLouisPost,2015-11-18,6,Montana is latest state to reform campaign finance rules
352,LATimes|20092,0.7337083018941087,LATimes,2015-11-20,3,Obama aide tells of her own childhood flight from government detention camp
353,USAToday|7780,0.8669462704139793,USAToday,2015-11-18,7,Jeb Bush disputes notion he is a political 'insider'
354,WallStreetJournal|2330,0.6496115191641365,WallStreetJournal,2015-11-20,8,Turkey Steps Up Its Fight Against Islamic State
355,USAToday|7561,0.5340460225296698,USAToday,2015-11-14,7,Paris attacks fuel concerns in European migrant debate
356,BostonHerald|15728,0.6988587633912258,BostonHerald,2015-11-20,0,Democrats push to ban gun sales to those on terror list
357,NYPost|15556,0.5540954297924341,NYPost,2015-11-14,4,ISIS leader in Libya likely killed in US airstrike
358,WashingtonPost|5819,0.5680144473277101,WashingtonPost,2015-11-14,9,Why France could have more trouble stopping terrorism than its neighbors
359,WashingtonPost|5857,0.7245027794567908,WashingtonPost,2015-11-16,9,Pentagon transfers five Yemenis held at Guantanamo Bay to UAE
360,WashingtonPost|5907,0.8714794147867819,WashingtonPost,2015-11-16,9,Clinton says ‘no evidence’ that teachers can be judged by student test scores
361,USAToday|7546,0.5024696980362405,USAToday,2015-11-14,7,Paris attacks signal ISIS global aspirations
362,USAToday|7631,0.5507496312685903,USAToday,2015-11-16,7,Islamic State video vows more attacks on West
363,StLouisPost|16975,0.6774111532745855,StLouisPost,2015-11-19,6,Senate confirms veteran diplomat as US ambassador to Libya
364,StLouisPost|16339,0.5322034722700805,StLouisPost,2015-11-15,6,AP Newsbreak: Iraq warned of attacks before Paris assault
365,USAToday|7770,0.7912767224492896,USAToday,2015-11-18,7,Indiana-bound Syrian refugees redirected to Connecticut
366,WallStreetJournal|2208,0.573004726095333,WallStreetJournal,2015-11-14,8,"Assad, Opponents Weigh Impact of Deeper Western Involvement in Syria"
367,WashingtonPost|5815,0.8077092796803897,WashingtonPost,2015-11-14,9,Democrats will face questions shaped by Paris attacks at tonight’s debate
368,StLouisPost|16666,0.9266209759047125,StLouisPost,2015-11-17,6,House bill would allow tribes to set own labor rules
369,DailyNews|14007,0.5089460291335796,DailyNews,2015-11-18,2,Daesh: The word ISIS doesn't want you to say
370,DailyNews|13978,0.7934173867211929,DailyNews,2015-11-18,2,Advisers claim Carson struggles with foreign policy: report
371,StLouisPost|17016,0.8134599564155272,StLouisPost,2015-11-20,6,AP FACT CHECK: Trump claims 100M people looking for work
372,DailyNews|13821,0.5807479477224181,DailyNews,2015-11-17,2,Donald Trump: 'I can feel' terrorism
373,LATimes|19352,0.5312370089671937,LATimes,2015-11-16,3,Biden: Islamic State does not pose 'an existential threat'
374,NYTimes|5461,0.579897640384969,NYTimes,2015-11-19,5,"As France and Belgium Strengthen Security, a Classic Debate Arises"
375,BostonHerald|15138,0.6933845527493131,BostonHerald,2015-11-16,0,Goldberg: ‘Medieval’ Islamists the real threat in Mideast
376,StLouisPost|16402,0.8917369817369549,StLouisPost,2015-11-16,6,"Media General rejects Nexstar bid, but willing to talk"
377,StLouisPost|16653,0.8743578044088547,StLouisPost,2015-11-17,6,EPA intends tougher downwind air-pollution rule in 23 states
378,WashingtonPost|5850,0.6822337634526017,WashingtonPost,2015-11-15,9,Conservative suspicions of refugees grow in wake of Paris attacks
379,WashingtonPost|6115,0.8043031531802002,WashingtonPost,2015-11-19,9,A growing number of lawmakers wants Obama to fire the nation's top drug cop
380,WashingtonPost|5936,0.8131895961294111,WashingtonPost,2015-11-17,9,"Most Americans say Islam is ""at odds"" with American values"
381,LATimes|19263,0.5925221280519554,LATimes,2015-11-16,3,Paris attacks: What can France do to battle homegrown terrorism?
382,DailyNews|13738,0.8616954273930318,DailyNews,2015-11-16,2,"Rep. Bob Goodlatte is loved by some, disliked by others"
383,USAToday|7712,0.6531173597125138,USAToday,2015-11-17,7,Fact check: Trump on bombing ISIS oil fields
384,LATimes|19270,0.5885162819585127,LATimes,2015-11-16,3,CIA director warns Islamic State has other terror attacks 'in the pipeline'
385,NYPost|15680,0.930853298385403,NYPost,2015-11-16,4,De Blasio is desperate for recognition
386,WashingtonPost|5899,0.6035526938504946,WashingtonPost,2015-11-16,9,Obama urges political leaders not to stoke fear about Syrian refugees following the attacks in Paris
387,WashingtonPost|6096,0.7940565592333151,WashingtonPost,2015-11-19,9,"House, Senate conferees endorse deal to replace No Child Left Behind"
388,StLouisPost|17143,0.712331222401207,StLouisPost,2015-11-20,6,Democrats push to prevent gun sales to those on terror list
389,WallStreetJournal|2239,0.6753830147309622,WallStreetJournal,2015-11-16,8,Security Issues Threaten Global Economy
390,LATimes|20065,0.6217842890060181,LATimes,2015-11-20,3,Pentagon has increased military operations in Africa
391,StLouisPost|16992,0.8510874490431096,StLouisPost,2015-11-19,6,Fed appeals court won't stop Hawaiian election vote count
392,StLouisPost|17084,0.5562362767488322,StLouisPost,2015-11-20,6,Holocaust Museum says US shouldn't turn its back on refugees
393,USAToday|7622,0.9345752790042348,USAToday,2015-11-16,7,Sanders camp questions poll showing Clinton won debate
394,StLouisPost|16735,0.7808245834760729,StLouisPost,2015-11-18,6,"Carter pushing retirement, other changes for future force"
395,LATimes|19407,0.853599095581893,LATimes,2015-11-17,3,"In Venezuela, students and faculty caught in budget-driven university closures"
396,BostonHerald|15169,0.6386276523879607,BostonHerald,2015-11-16,0,"The Latest: Belgian prosecutors free 5, charge 2 with terror"
397,WashingtonPost|6134,0.8472753049668248,WashingtonPost,2015-11-20,9,"Thugs, prostitutes and spies: La. governor’s race gets raucous at the end"
398,WashingtonPost|5895,0.6568475466972181,WashingtonPost,2015-11-16,9,Aircraft carrier U.S.S. Harry S. Truman headed to fight Islamic State
399,StLouisPost|17075,0.7757752033420695,StLouisPost,2015-11-20,6,CNN reporter suspended for opinionated tweet
400,StLouisPost|16496,0.7200060339808605,StLouisPost,2015-11-16,6,US OKs sale of $1.3 billion in guided bombs to Saudi Arabia
401,DailyNews|14000,0.8872528161326908,DailyNews,2015-11-18,2,Most U.S. voters skeptical of Black Lives Matter: poll
402,LATimes|19682,0.9388641897921809,LATimes,2015-11-18,3,Taxpayers will pay billions more as CalPERS lowers estimate of investment returns
403,StLouisPost|16412,0.5782866515566372,StLouisPost,2015-11-16,6,Obama says US is not underestimating Islamic State group
404,WashingtonPost|5871,0.6979253158648013,WashingtonPost,2015-11-16,9,France’s Muslims fear fresh backlash after terrorist attacks
405,WashingtonPost|5926,0.702930501248862,WashingtonPost,2015-11-17,9,"For Syrians in Michigan, call to block refugees is a gut punch"
406,NYPost|15637,0.6474741427317191,NYPost,2015-11-15,4,7 detained in Belgium in connection to Paris attacks
407,WashingtonPost|5862,0.7904193297904262,WashingtonPost,2015-11-16,9,"Congress poised for rare success, dodges gas take hike to pay for roads"
408,StLouisPost|17166,0.9563367644274468,StLouisPost,2015-11-20,6,Lottery official says $1.2M Oklahoma jackpot linked to fraud
409,WashingtonPost|5921,0.6514005547799004,WashingtonPost,2015-11-17,9,Republican governors and candidates move to keep Muslim migrants out
410,USAToday|7668,0.612096050811545,USAToday,2015-11-17,7,"After Paris attacks, Pentagon quietly shifts to new phase of ISIS war"
411,StLouisPost|16534,0.6355633370918381,StLouisPost,2015-11-17,6,US says it destroyed 116 Islamic State fuel trucks
412,LATimes|19969,0.8039987008087289,LATimes,2015-11-20,3,Inside the Syrian refugee vote: California representatives explain what shaped their votes
413,LATimes|19431,0.8841184553010982,LATimes,2015-11-17,3,"Amid faculty protests, Cal State trustees set to talk money"
414,StLouisPost|17012,0.8884629256523009,StLouisPost,2015-11-19,6,Georgia official: Employee fired for releasing voter data
415,USAToday|7734,0.7998115323983508,USAToday,2015-11-17,7,White House pushes community solar power as rooftop alternative
416,WallStreetJournal|2247,0.7029651202930799,WallStreetJournal,2015-11-16,8,Islamic State Teaches Tech Savvy
417,WallStreetJournal|2285,0.7513320040769165,WallStreetJournal,2015-11-18,8,Pressure Builds on Myanmar's New Leadership to End Armed Conflict
418,WashingtonPost|6046,0.7482419639245688,WashingtonPost,2015-11-18,9,"In quiet ceremony, Delta Force soldier killed in Iraq buried at Arlington"
419,WallStreetJournal|2294,0.6688339285055712,WallStreetJournal,2015-11-18,8,U.S. Eyes Russia-Iran Split in Bid to End Syria Conflict
420,USAToday|7575,0.8171184065465134,USAToday,2015-11-14,7,"With Paris in mind, pre-debate rallies toned down"
421,NYTimes|5272,0.641607299601738,NYTimes,2015-11-15,5,"Beirut, Also the Site of Deadly Attacks, Feels Forgotten"
422,StLouisPost|16440,0.6428915565423747,StLouisPost,2015-11-16,6,Capitol Police: No specific threat to Capitol but be careful
423,ChicagoTribune|5401,0.7966937583885394,ChicagoTribune,2015-11-18,1,"Explosion blamed on Nigeria's Boko Haram kills 32, wounds 80"
424,BostonHerald|15596,0.6430489465287067,BostonHerald,2015-11-19,0,French prosecutors: Suspected mastermind of Paris attacks killed in police raid
425,DailyNews|13654,0.8474828136731799,DailyNews,2015-11-15,2,Russia could be reinstated to 2016 Olympics track games
426,StLouisPost|16958,0.7178697390221791,StLouisPost,2015-11-19,6,8 Syrian refugees turn themselves in at US-Mexico border
427,WashingtonPost|6129,0.9447374702894004,WashingtonPost,2015-11-20,9,"New data show homelessness dropped early this year, HUD says, but problems persist"
428,LATimes|20105,0.7489542067699191,LATimes,2015-11-20,3,Can Canada show us how to fix income inequality? A talk with Chrystia Freeland
429,LATimes|19153,0.6418059639301854,LATimes,2015-11-15,3,"In debate after Paris attack, Hillary Clinton finds foreign policy a strength"
430,LATimes|19624,0.6361725002222504,LATimes,2015-11-18,3,"Islamic State says it has killed Norwegian, Chinese captives"
431,USAToday|7692,0.6490837662893859,USAToday,2015-11-17,7,French president to visit White House next week for huddle on Islamic State
432,DailyNews|13979,0.9185745397583771,DailyNews,2015-11-18,2,NYC could lose $80M in transit funding in spending plan
433,StLouisPost|16751,0.8611868132527989,StLouisPost,2015-11-18,6,Seattle gives cash to turn average Joe into political player
434,WallStreetJournal|2332,0.8714691808279567,WallStreetJournal,2015-11-20,8,Greece's Budget Sees Mild Economic Contraction in 2016
435,StLouisPost|17046,0.8558965713160938,StLouisPost,2015-11-20,6,"Rebuffed over refugees, Obama aims to shift focus to visas"
436,LATimes|19976,0.9156890854625989,LATimes,2015-11-20,3,Democrats use the Obama playbook to try to win the Iowa caucuses
437,WallStreetJournal|2264,0.6735483217618418,WallStreetJournal,2015-11-17,8,Putin Seeks to Come in From Cold in Fighting Islamic State
438,USAToday|7593,0.6022877303540862,USAToday,2015-11-15,7,"White House, Congress clash over Syrian refugees in wake of Paris attacks"
439,WashingtonPost|5986,0.67605532770984,WashingtonPost,2015-11-17,9,"In a major step on the road to Paris, rich countries agree to slash export subsidies for coal plants"
440,LATimes|19392,0.6555006348765544,LATimes,2015-11-17,3,Ohio  Gov. John Kasich likely to voice opposition to Syrian refugees in national security speech
441,StLouisPost|16922,0.8053772264065538,StLouisPost,2015-11-19,6,Russia set to miss world indoors as IAAF sets report date
442,USAToday|7729,0.7885463244550753,USAToday,2015-11-17,7,Carson adviser offers harsh assessment of GOP hopeful's foreign policy understanding
443,NYPost|16280,0.9344740825698059,NYPost,2015-11-20,4,De Blasio seeking new speech writer after media snafus
444,NYTimes|5372,0.7342095374293219,NYTimes,2015-11-17,5,"Ben Carson Is Struggling to Grasp Foreign Policy, Advisers Say"
445,LATimes|19167,0.40693605177750675,LATimes,2015-11-15,3,Why Islamic State targeted France instead of the U.S.
446,NYPost|15720,0.8642504777590738,NYPost,2015-11-16,4,Schneiderman’s war on fantasy sports will lose him votes
447,LATimes|19770,0.8062818720340669,LATimes,2015-11-19,3,Essential Politics: Congress to vote on refugees
448,LATimes|19631,0.6777413242145288,LATimes,2015-11-18,3,How the U.S. screens Syrian refugees to vet out potential terrorists
449,WallStreetJournal|2221,0.521598292150063,WallStreetJournal,2015-11-15,8,Paris Attacks Prompt Geopolitical Shift in West
450,LATimes|19805,0.5038919270116361,LATimes,2015-11-19,3,"As debate continues over Islamic State, Jeb Bush calls for more ground forces"
451,BostonHerald|15072,0.7866230705147373,BostonHerald,2015-11-15,0,Top Massachusetts Democrats lining up behind Hillary Clinton
452,WashingtonPost|5809,0.5362507828608546,WashingtonPost,2015-11-14,9,Paris attacks overshadow meeting of global leaders on Syria
453,DailyNews|14202,0.93281571059246,DailyNews,2015-11-20,2,Bad idea to remove metal detectors from NYC schools: group
454,NYPost|16127,0.9059378821847818,NYPost,2015-11-19,4,Hillary using Bill to shakedown high-profile donors
455,DailyNews|14172,0.6744228589721505,DailyNews,2015-11-19,2,Explainer: The U.S. Refugee Admissions Program
456,StLouisPost|16834,0.8808021055863839,StLouisPost,2015-11-18,6,NYC announces $2.6 billion investment to fight homelessness
457,USAToday|7709,0.8224825393634351,USAToday,2015-11-17,7,Chris Christie wants New Jersey closed to Syrian refugees
458,USAToday|7705,0.9123753846115906,USAToday,2015-11-17,7,Clinton lands key labor endorsement
459,WallStreetJournal|2195,0.5387592114205084,WallStreetJournal,2015-11-14,8,Diplomats Gather in Vienna for Syria Talks
